song_name,artist,true_chart_peak,calendar_year_chart_peak,true_weeks_on_chart,calendar_year_weeks_on_chart
Ganja Burns,Nicki Minaj,60,60,1,1
W O R K I N  M E,Quavo,52,52,13,13
Album Of The Year (Freestyle),J. Cole,87,87,1,1
Have It All,Jason Mraz,90,90,1,1
Drew Barrymore,Bryce Vine,46,46,13,13
She Got The Best Of Me,Luke Combs,37,37,13,13
Thought I Knew You,Nicki Minaj Featuring The Weeknd,98,98,1,1
Breathin,Ariana Grande,21,21,12,12
Sweetener,Ariana Grande,55,55,1,1
Everytime,Ariana Grande,62,62,1,1
Happier,Marshmello & Bastille,3,3,12,12
Promises,Calvin Harris & Sam Smith,65,65,12,12
R.E.M,Ariana Grande,72,72,1,1
Blue Tacoma,Russell Dickerson,52,52,12,12
Chanel (Go Get It),Young Thug Featuring Gunna & Lil Baby,78,78,4,4
Goodnight N Go,Ariana Grande,87,87,1,1
Made For Now,Janet & Daddy Yankee,88,88,1,1
Pete Davidson,Ariana Grande,99,99,1,1
IDOL,BTS Featuring Nicki Minaj,11,11,3,3
I Am Who They Say I Am,YoungBoy Never Broke Again Featuring Kevin Gates & Quando Rondo,69,69,2,2
Unica,Ozuna,72,72,1,1
Mo Bamba,Sheck Wes,9,9,11,11
Smile (Living My Best Life),Lil' Duval Featuring Snoop Dogg & Ball Greezy,56,56,11,11
Drunk Girl,Chris Janson,79,79,10,10
The Way I Am,Charlie Puth,61,61,7,7
Happy Now,Zedd & Elley Duhe,90,90,1,1
Lucky You,Eminem Featuring Joyner Lucas,6,6,10,10
The Ringer,Eminem,8,8,4,4
Fall,Eminem,12,12,4,4
Kamikaze,Eminem,16,16,3,3
Greatest,Eminem,23,23,2,2
Not Alike,Eminem Featuring Royce Da 5'9,24,24,3,3
BEBE,6ix9ine Featuring Anuel AA,30,30,4,4
Normal,Eminem,39,39,1,1
Stepping Stone,Eminem,42,42,1,1
Venom,Eminem,43,43,5,5
Feels Like Summer,Childish Gambino,54,54,2,2
Nice Guy,Eminem & Jessie Reyez,65,65,1,1
Good Guy,Eminem Featuring Jessie Reyez,67,67,1,1
Thunderclouds,"Labrinth, Sia & Diplo Present... LSD",67,67,5,5
Hangin' On,Chris Young,63,63,10,10
I Love It,Kanye West & Lil Pump,6,6,9,9
Rap Devil,Machine Gun Kelly,13,13,4,4
Self Care,Mac Miller,33,33,3,3
Hurt Feelings,Mac Miller,70,70,1,1
Come Back To Earth,Mac Miller,91,91,1,1
Vaina Loca,Ozuna x Manuel Turizo,94,94,2,2
Speechless,Dan + Shay,45,45,9,9
Electricity,Silk City x Dua Lipa,96,96,4,4
Killshot,Eminem,3,3,8,8
Drip Too Hard,Lil Baby & Gunna,4,4,8,8
Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,14,14,8,8
New Patek,Lil Uzi Vert,24,24,7,7
Better,Khalid,34,34,8,8
Falling Down,Lil Peep & XXXTENTACION,13,13,8,8
Pretty Little Fears,6LACK Featuring J. Cole,76,76,1,1
Leave Me Alone,Flipp Dinero,41,41,8,8
Best Shot,Jimmie Allen,50,50,8,8
Noticed,Lil Mosey,80,80,7,7
No Stylist,French Montana Featuring Drake,47,47,7,7
Head Above Water,Avril Lavigne,64,64,2,2
This Feeling,The Chainsmokers Featuring Kelsea Ballerini,74,74,4,4
Backin' It Up,Pardison Fontaine Featuring Cardi B,77,77,4,4
Rich,Maren Morris,71,71,5,5
Mona Lisa,Lil Wayne Featuring Kendrick Lamar,2,2,6,6
Don't Cry,Lil Wayne Featuring XXXTENTACION,5,5,3,3
Uproar,Lil Wayne,7,7,6,6
Let It Fly,Lil Wayne Featuring Travis Scott,10,10,2,2
Dedicate,Lil Wayne,14,14,2,2
Can't Be Broken,Lil Wayne,17,17,2,2
What About Me,Lil Wayne Featuring Sosamann,24,24,1,1
Dark Side Of The Moon,Lil Wayne Featuring Nicki Minaj,26,26,1,1
Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",11,11,6,6
Shallow,Lady Gaga & Bradley Cooper,5,5,6,6
Famous,Lil Wayne Featuring Reginae Carter,36,36,1,1
Dope N****z,Lil Wayne Featuring Snoop Dogg,39,39,1,1
Open Letter,Lil Wayne,47,47,1,1
"If I'm Lyin, I'm Flyin",Kodak Black,56,56,3,3
Problems,Lil Wayne,57,57,1,1
Hittas,Lil Wayne,59,59,1,1
Open Safe,Lil Wayne,62,62,1,1
Took His Time,Lil Wayne,65,65,1,1
Mess,Lil Wayne,74,74,1,1
Let It All Work Out,Lil Wayne,75,75,1,1
Start This S**t Off Right,Lil Wayne Featuring Ashanti & Mack Maine,76,76,1,1
Used 2,Lil Wayne,78,78,1,1
Demon,Lil Wayne,81,81,1,1
Perfect Strangers,Lil Wayne,86,86,1,1
Dope New Gospel,Lil Wayne Featuring Nivea,90,90,1,1
Never Recover,Lil Baby & Gunna Featuring Drake,15,15,5,5
Without Me,Halsey,6,6,5,5
STOOPID,6ix9ine Featuring Bobby Shmurda,25,25,5,5
Close Friends,Lil Baby,28,28,5,5
I'll Never Love Again,Lady Gaga,36,36,5,5
Always Remember Us This Way,Lady Gaga,41,41,5,5
Off White VLONE,Lil Baby & Gunna Featuring Lil Durk & Nav,54,54,1,1
Business Is Business,Lil Baby & Gunna,61,61,1,1
Is That Alright?,Lady Gaga,63,63,1,1
Belly,Lil Baby & Gunna,80,80,1,1
My Blood,Twenty One Pilots,81,81,1,1
Maybe It's Time,Bradley Cooper,93,93,1,1
Deep End,Lil Baby,97,97,1,1
I Am,Lil Baby & Gunna,98,98,1,1
ZEZE,Kodak Black Featuring Travis Scott & Offset,2,2,4,4
MIA,Bad Bunny Featuring Drake,5,5,4,4
Flip The Switch,Quavo Featuring Drake,48,48,1,1
Pass Out,Quavo Featuring 21 Savage,61,61,1,1
Biggest Alley Oop,Quavo,86,86,1,1
Rerun,Quavo Featuring Travis Scott,88,88,1,1
Huncho Dreams,Quavo,93,93,1,1
Lose It,Quavo Featuring Lil Baby,100,100,1,1
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,9,9,3,3
Fine China,Future & Juice WRLD,26,26,3,3
Money,Cardi B,13,13,3,3
When The Party's Over,Billie Eilish,58,58,3,3
Jet Lag,Future & Juice WRLD Featuring Young Scooter,72,72,1,1
Astronauts,Future & Juice WRLD,82,82,1,1
Saturday Nights,Khalid & Kane Brown,83,83,1,1
Suncity,Khalid Featuring Empress Of,88,88,1,1
Vertigo,Khalid,89,89,1,1
Yacht Club,Lil Yachty Featuring Juice WRLD,91,91,1,1
Make It Back,Juice WRLD,92,92,1,1
Kiss And Make Up,Dua Lipa & BLACKPINK,93,93,1,1
Get Dripped,Lil Yachty Featuring Playboi Carti,98,98,1,1
Burning Man,Dierks Bentley Featuring Brothers Osborne,91,91,3,3
Arms Around You,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,28,28,2,2
Thriller,Michael Jackson,4,31,18,1
Last Memory,TakeOff,54,54,2,2
Talk To Me,Tory Lanez & Rich The Kid,76,76,2,2
Topanga,Trippie Redd,80,80,2,2
Dip,Tyga & Nicki Minaj,63,63,2,2
Waste It On Me,Steve Aoki Featuring BTS,89,89,1,1
A Million Dreams,P!nk,90,90,1,1
Be Alright,Dean Lewis,89,89,2,2
Kamikaze,Lil Mosey,97,97,1,1
"Thank U, Next",Ariana Grande,1,1,1,1
Bohemian Rhapsody,Queen,2,33,42,1
Don't Come Out The House,Metro Boomin Featuring 21 Savage,38,38,1,1
10 Freaky Girls,Metro Boomin Featuring 21 Savage,42,42,1,1
Space Cadet,Metro Boomin Featuring Gunna,51,51,1,1
Overdue,Metro Boomin Featuring Travis Scott,62,62,1,1
Dreamcatcher,Metro Boomin Featuring Swae Lee & Travis Scott,72,72,1,1
No More,"Metro Boomin Featuring Travis Scott, Kodak Black & 21 Savage",79,79,1,1
Ella Quiere Beber,Anuel AA & Romeo Santos,86,86,1,1
Consequences,Camila Cabello,97,97,1,1
Casper,TakeOff,99,99,1,1
Up To Something,Metro Boomin Featuring Travis Scott & Young Thug,100,100,1,1
